contig_1_pilon	CP014529.1	99.356	1709	7	4	390539	392244	211427	209720	0.0	3092
contig_1_pilon	CP014529.1	99.356	1709	7	4	341634	343341	260330	258625	0.0	3092
contig_1_pilon	CP014529.1	99.763	1686	4	0	483308	484993	260331	258646	0.0	3092
contig_1_pilon	CP014529.1	99.704	1689	5	0	390560	392248	353079	351391	0.0	3092
contig_1_pilon	CP014529.1	99.881	1679	2	0	483309	484987	263359	265037	0.0	3090
contig_1_pilon	CP014529.1	99.881	1679	2	0	395273	396951	351395	353073	0.0	3090
contig_1_pilon	CP014529.1	99.817	1638	3	0	53585	55222	1138129	1139766	0.0	3009
contig_1_pilon	CP014529.1	99.817	1638	3	0	1270043	1271680	2686681	2688318	0.0	3009
contig_1_pilon	CP014529.1	100.000	1628	0	0	53596	55223	98739	97112	0.0	3007
contig_1_pilon	CP014529.1	100.000	1628	0	0	229026	230653	2688319	2686692	0.0	3007
contig_1_pilon	CP014529.1	100.000	1627	0	0	1270054	1271680	98739	97113	0.0	3005
contig_1_pilon	CP014529.1	100.000	1627	0	0	229027	230653	1139766	1138140	0.0	3005
contig_1_pilon	CP014529.1	100.000	1540	0	0	662878	664417	1419513	1417974	0.0	2844
contig_1_pilon	CP014529.1	99.740	1538	4	0	662879	664416	1366082	1367619	0.0	2819
contig_1_pilon	CP014529.1	99.740	1538	4	0	662879	664416	2215959	2217496	0.0	2819
contig_1_pilon	CP014529.1	99.740	1538	2	2	1257070	1258606	1589531	1591067	0.0	2817
contig_1_pilon	CP014529.1	99.804	1532	1	2	1257072	1258603	2507566	2506037	0.0	2811
contig_1_pilon	CP014529.1	99.804	1529	1	2	1355538	1357065	1589535	1591062	0.0	2806
contig_1_pilon	CP014529.1	99.804	1528	3	0	1378789	1380316	2507566	2506039	0.0	2806
contig_1_pilon	CP014529.1	99.869	1525	0	1	1355538	1357062	1125160	1126682	0.0	2804
contig_1_pilon	CP014529.1	99.869	1525	0	1	1257074	1258596	1223624	1225148	0.0	2804
contig_1_pilon	CP014529.1	100.000	1517	0	0	907346	908862	1861219	1859703	0.0	2802
contig_1_pilon	CP014529.1	99.674	1532	3	2	1378787	1380317	1223622	1225152	0.0	2800
contig_1_pilon	CP014529.1	99.674	1532	3	2	1355536	1357066	1246873	1248403	0.0	2800
contig_1_pilon	CP014529.1	100.000	1516	0	0	907346	908861	1655294	1656809	0.0	2800
contig_1_pilon	CP014529.1	99.738	1528	2	2	1378789	1380315	1125158	1126684	0.0	2798
contig_1_pilon	CP014529.1	99.738	1528	2	2	1257072	1258598	1246875	1248401	0.0	2798
contig_1_pilon	CP014529.1	99.673	1531	3	2	1378788	1380316	1589533	1591063	0.0	2798
contig_1_pilon	CP014529.1	100.000	1515	0	0	1355545	1357059	2145625	2144111	0.0	2798
contig_1_pilon	CP014529.1	100.000	1515	0	0	907346	908860	2162683	2161169	0.0	2798
contig_1_pilon	CP014529.1	100.000	1514	0	0	907346	908859	1335303	1336816	0.0	2796
contig_1_pilon	CP014529.1	100.000	1514	0	0	1257080	1258593	1807480	1808993	0.0	2796
contig_1_pilon	CP014529.1	100.000	1514	0	0	1355546	1357059	1807480	1808993	0.0	2796
contig_1_pilon	CP014529.1	99.934	1517	1	0	907346	908862	2043287	2041771	0.0	2796
contig_1_pilon	CP014529.1	100.000	1514	0	0	1257080	1258593	2145624	2144111	0.0	2796
contig_1_pilon	CP014529.1	99.869	1521	1	1	1355546	1357065	2507559	2506039	0.0	2796
contig_1_pilon	CP014529.1	99.868	1520	2	0	907346	908865	2518625	2517106	0.0	2796
contig_1_pilon	CP014529.1	99.934	1516	1	0	1378796	1380311	2145624	2144109	0.0	2795
contig_1_pilon	CP014529.1	99.934	1515	1	0	1378796	1380310	1807480	1808994	0.0	2793
contig_1_pilon	CP014529.1	99.934	1514	1	0	907346	908859	1363912	1365425	0.0	2791
contig_1_pilon	CP014529.1	92.274	2045	29	117	1	2039	1276961	1278882	0.0	2782
contig_1_pilon	CP014529.1	100.000	1506	0	0	1385309	1386814	2357310	2358815	0.0	2782
contig_1_pilon	CP014529.1	100.000	1503	0	0	1385312	1386814	2149782	2148280	0.0	2776
contig_1_pilon	CP014529.1	99.797	1481	3	0	1380874	1382354	789800	791280	0.0	2719
contig_1_pilon	CP014529.1	99.797	1481	3	0	921714	923194	1248960	1250440	0.0	2719
contig_1_pilon	CP014529.1	100.000	1466	0	0	921728	923193	1291081	1292546	0.0	2708
contig_1_pilon	CP014529.1	100.000	1466	0	0	1380888	1382353	1291081	1292546	0.0	2708
contig_1_pilon	CP014529.1	99.860	1429	0	2	1373229	1374657	1079209	1080635	0.0	2627
contig_1_pilon	CP014529.1	99.860	1429	0	2	1211123	1212549	1241315	1242743	0.0	2627
contig_1_pilon	CP014529.1	100.000	1418	0	0	1370462	1371879	1080624	1079207	0.0	2619
contig_1_pilon	CP014529.1	99.720	1430	4	0	1211121	1212550	1239965	1238536	0.0	2619
contig_1_pilon	CP014529.1	99.514	1440	4	3	1370456	1371892	177529	176090	0.0	2617
contig_1_pilon	CP014529.1	100.000	1417	0	0	1211123	1212539	176106	177522	0.0	2617
contig_1_pilon	CP014529.1	100.000	1417	0	0	308020	309436	1079209	1080625	0.0	2617
contig_1_pilon	CP014529.1	99.514	1440	4	3	308004	309443	1239978	1238542	0.0	2617
contig_1_pilon	CP014529.1	99.651	1433	3	2	308013	309443	1414809	1413377	0.0	2617
contig_1_pilon	CP014529.1	100.000	1416	0	0	1373229	1374644	176106	177521	0.0	2615
contig_1_pilon	CP014529.1	100.000	1416	0	0	1373229	1374644	1239963	1238548	0.0	2615
contig_1_pilon	CP014529.1	99.175	1455	6	5	1370462	1371910	1242730	1241276	0.0	2615
contig_1_pilon	CP014529.1	100.000	1416	0	0	308020	309435	1241315	1242730	0.0	2615
contig_1_pilon	CP014529.1	99.720	1427	4	0	1373229	1374655	1414800	1413374	0.0	2614
contig_1_pilon	CP014529.1	99.929	1416	1	0	1211123	1212538	1414800	1413385	0.0	2610
contig_1_pilon	CP014529.1	99.927	1366	1	0	1075990	1077355	250460	251825	0.0	2518
contig_1_pilon	CP014529.1	99.927	1366	1	0	382374	383739	944076	945441	0.0	2518
contig_1_pilon	CP014529.1	95.205	1585	72	4	886798	888381	2290563	2288982	0.0	2503
contig_1_pilon	CP014529.1	99.705	1355	2	1	215473	216825	1241317	1239963	0.0	2479
contig_1_pilon	CP014529.1	100.000	1340	0	0	1371881	1373220	1348444	1347105	0.0	2475
contig_1_pilon	CP014529.1	100.000	1339	0	0	1371881	1373219	1961112	1962450	0.0	2473
contig_1_pilon	CP014529.1	100.000	1338	0	0	1371882	1373219	1606295	1607632	0.0	2471
contig_1_pilon	CP014529.1	99.557	1355	4	1	1371877	1373231	84911	83559	0.0	2468
contig_1_pilon	CP014529.1	99.925	1339	1	0	215483	216821	1345781	1344443	0.0	2468
contig_1_pilon	CP014529.1	99.925	1339	1	0	215483	216821	1416154	1417492	0.0	2468
contig_1_pilon	CP014529.1	99.925	1338	1	0	215483	216820	1338078	1339415	0.0	2466
contig_1_pilon	CP014529.1	99.851	1339	2	0	1371881	1373219	1344443	1345781	0.0	2462
contig_1_pilon	CP014529.1	99.195	1366	11	0	890546	891911	1387979	1389344	0.0	2462
contig_1_pilon	CP014529.1	99.851	1339	2	0	1371881	1373219	1417492	1416154	0.0	2462
contig_1_pilon	CP014529.1	99.851	1338	2	0	1371882	1373219	1339415	1338078	0.0	2460
contig_1_pilon	CP014529.1	99.410	1357	6	2	215481	216835	1962452	1961096	0.0	2460
contig_1_pilon	CP014529.1	99.776	1339	3	0	215483	216821	1347106	1348444	0.0	2457
contig_1_pilon	CP014529.1	99.776	1338	3	0	215483	216820	1607632	1606295	0.0	2455
contig_1_pilon	CP014529.1	99.702	1341	3	1	392336	393675	1962452	1961112	0.0	2453
contig_1_pilon	CP014529.1	99.701	1340	3	1	392338	393676	1347106	1348445	0.0	2451
contig_1_pilon	CP014529.1	99.628	1343	4	1	392338	393679	1607632	1606290	0.0	2451
contig_1_pilon	CP014529.1	99.336	1355	6	2	215478	216830	260419	261772	0.0	2449
contig_1_pilon	CP014529.1	100.000	1325	0	0	1321281	1322605	120953	119629	0.0	2447
contig_1_pilon	CP014529.1	100.000	1325	0	0	251543	252867	1190691	1189367	0.0	2447
contig_1_pilon	CP014529.1	99.262	1355	7	2	392333	393686	83564	84916	0.0	2444
contig_1_pilon	CP014529.1	99.627	1339	4	1	1371881	1373219	261761	260424	0.0	2444
contig_1_pilon	CP014529.1	99.552	1340	5	1	392338	393676	1416154	1417493	0.0	2440
contig_1_pilon	CP014529.1	99.552	1339	5	1	392338	393675	1241305	1239967	0.0	2438
contig_1_pilon	CP014529.1	99.552	1339	5	1	392338	393675	1345781	1344443	0.0	2438
contig_1_pilon	CP014529.1	99.552	1338	5	1	392338	393674	1338078	1339415	0.0	2436
contig_1_pilon	CP014529.1	99.773	1324	3	0	1321282	1322605	83307	81984	0.0	2429
contig_1_pilon	CP014529.1	99.773	1324	3	0	251543	252866	81984	83307	0.0	2429
contig_1_pilon	CP014529.1	99.773	1324	3	0	213898	215221	119629	120952	0.0	2429
contig_1_pilon	CP014529.1	99.773	1324	3	0	213898	215221	1190691	1189368	0.0	2429
contig_1_pilon	CP014529.1	94.568	1528	83	0	1378789	1380316	1861226	1859699	0.0	2362
contig_1_pilon	CP014529.1	94.733	1519	80	0	1257080	1258598	2043287	2041769	0.0	2362
contig_1_pilon	CP014529.1	94.568	1528	81	2	1257072	1258598	1861226	1859700	0.0	2361
contig_1_pilon	CP014529.1	94.619	1524	82	0	1378795	1380318	2043288	2041765	0.0	2361
contig_1_pilon	CP014529.1	94.506	1529	84	0	1257075	1258603	1655289	1656817	0.0	2359
contig_1_pilon	CP014529.1	94.671	1520	81	0	1355546	1357065	2043287	2041768	0.0	2359
contig_1_pilon	CP014529.1	94.568	1528	80	2	1257073	1258598	2162689	2161163	0.0	2359
contig_1_pilon	CP014529.1	94.723	1516	80	0	1257078	1258593	1335301	1336816	0.0	2357
contig_1_pilon	CP014529.1	94.668	1519	81	0	907341	908859	1807475	1808993	0.0	2357
contig_1_pilon	CP014529.1	94.506	1529	82	2	1355538	1357065	1861226	1859699	0.0	2357
contig_1_pilon	CP014529.1	94.137	1552	86	5	1378789	1380340	2162689	2161143	0.0	2357
contig_1_pilon	CP014529.1	94.664	1518	81	0	1355546	1357063	775432	776949	0.0	2355
contig_1_pilon	CP014529.1	94.664	1518	81	0	907346	908863	1223632	1225149	0.0	2355
contig_1_pilon	CP014529.1	94.503	1528	82	2	1355540	1357066	1655287	1656813	0.0	2355
contig_1_pilon	CP014529.1	94.719	1515	80	0	1355545	1357059	2518626	2517112	0.0	2355
contig_1_pilon	CP014529.1	94.716	1514	80	0	1257080	1258593	775432	776945	0.0	2353
contig_1_pilon	CP014529.1	94.716	1514	80	0	907346	908859	1125166	1126679	0.0	2353
contig_1_pilon	CP014529.1	94.716	1514	80	0	1355546	1357059	1335303	1336816	0.0	2353
contig_1_pilon	CP014529.1	94.716	1514	80	0	907346	908859	1589542	1591055	0.0	2353
contig_1_pilon	CP014529.1	94.499	1527	83	1	907340	908865	2145631	2144105	0.0	2353
contig_1_pilon	CP014529.1	94.716	1514	80	0	1355546	1357059	2162683	2161170	0.0	2353
contig_1_pilon	CP014529.1	94.661	1517	81	0	907346	908862	2507559	2506043	0.0	2353
contig_1_pilon	CP014529.1	94.716	1514	80	0	1257080	1258593	2518625	2517112	0.0	2353
contig_1_pilon	CP014529.1	94.602	1519	81	1	1378792	1380310	1335300	1336817	0.0	2350
contig_1_pilon	CP014529.1	94.653	1515	81	0	1355545	1357059	1363911	1365425	0.0	2350
contig_1_pilon	CP014529.1	94.653	1515	81	0	1378796	1380310	2518625	2517111	0.0	2350
contig_1_pilon	CP014529.1	94.650	1514	81	0	1378796	1380309	775432	776945	0.0	2348
contig_1_pilon	CP014529.1	94.650	1514	81	0	907346	908859	1246882	1248395	0.0	2348
contig_1_pilon	CP014529.1	84.414	2406	356	16	13985	16380	1294222	1296618	0.0	2348
contig_1_pilon	CP014529.1	94.650	1514	81	0	1257080	1258593	1363912	1365425	0.0	2348
contig_1_pilon	CP014529.1	94.650	1514	81	0	1378796	1380309	1655294	1656807	0.0	2348
contig_1_pilon	CP014529.1	94.584	1514	82	0	1378796	1380309	1363912	1365425	0.0	2342
contig_1_pilon	CP014529.1	93.165	1580	104	4	888986	890563	2287640	2286063	0.0	2316
contig_1_pilon	CP014529.1	96.595	1263	43	0	25353	26615	2658203	2659465	0.0	2095
contig_1_pilon	CP014529.1	96.595	1263	43	0	25107	26369	2658449	2659711	0.0	2095
contig_1_pilon	CP014529.1	99.737	1141	2	1	1212536	1213675	1335686	1336826	0.0	2089
contig_1_pilon	CP014529.1	99.912	1132	1	0	1212536	1213667	775815	776946	0.0	2085
contig_1_pilon	CP014529.1	99.912	1132	1	0	907729	908860	1080622	1081753	0.0	2085
contig_1_pilon	CP014529.1	99.824	1135	2	0	1212536	1213670	1364295	1365429	0.0	2085
contig_1_pilon	CP014529.1	99.912	1132	1	0	1212536	1213667	1655677	1656808	0.0	2085
contig_1_pilon	CP014529.1	100.000	1129	0	0	1212539	1213667	1860833	1859705	0.0	2085
contig_1_pilon	CP014529.1	100.000	1129	0	0	1212539	1213667	2162297	2161169	0.0	2085
contig_1_pilon	CP014529.1	100.000	1128	0	0	1212539	1213666	2042901	2041774	0.0	2084
contig_1_pilon	CP014529.1	100.000	1128	0	0	1212539	1213666	2518239	2517112	0.0	2084
contig_1_pilon	CP014529.1	90.346	1533	148	0	12316	13848	1292547	1294079	0.0	2012
contig_1_pilon	CP014529.1	99.630	1082	1	3	1109884	1110965	2102478	2103556	0.0	1973
contig_1_pilon	CP014529.1	99.629	1079	2	1	461433	462511	293705	292629	0.0	1969
contig_1_pilon	CP014529.1	99.629	1079	2	1	424543	425619	330597	329519	0.0	1969
contig_1_pilon	CP014529.1	99.721	1076	2	1	1109884	1110958	1763034	1764109	0.0	1969
contig_1_pilon	CP014529.1	99.448	1086	2	3	258488	259569	2229772	2230857	0.0	1969
contig_1_pilon	CP014529.1	99.629	1078	3	1	777296	778372	1763032	1764109	0.0	1967
contig_1_pilon	CP014529.1	99.537	1079	5	0	258490	259568	1833136	1834214	0.0	1965
contig_1_pilon	CP014529.1	100.000	1064	0	0	777309	778372	2102487	2103550	0.0	1965
contig_1_pilon	CP014529.1	99.536	1078	5	0	461434	462511	1374669	1373592	0.0	1964
contig_1_pilon	CP014529.1	99.720	1073	2	1	777301	778372	1606214	1605142	0.0	1964
contig_1_pilon	CP014529.1	99.720	1071	3	0	283427	284497	118287	119357	0.0	1962
contig_1_pilon	CP014529.1	99.720	1071	3	0	250201	251271	151513	152583	0.0	1962
contig_1_pilon	CP014529.1	99.628	1076	1	2	777309	778381	2310148	2309073	0.0	1962
contig_1_pilon	CP014529.1	99.906	1064	1	0	1109895	1110958	645395	646458	0.0	1960
contig_1_pilon	CP014529.1	99.906	1064	1	0	777309	778372	977981	979044	0.0	1960
contig_1_pilon	CP014529.1	99.906	1064	1	0	250208	251271	1373592	1374655	0.0	1960
contig_1_pilon	CP014529.1	99.535	1076	5	0	461445	462520	1503581	1502506	0.0	1960
contig_1_pilon	CP014529.1	99.812	1066	2	0	283433	284498	1373591	1374656	0.0	1958
contig_1_pilon	CP014529.1	99.173	1088	8	1	346330	347416	1503590	1502503	0.0	1958
contig_1_pilon	CP014529.1	99.535	1076	4	1	1109884	1110958	1606217	1605142	0.0	1958
contig_1_pilon	CP014529.1	99.352	1081	6	1	346341	347421	1374655	1373576	0.0	1956
contig_1_pilon	CP014529.1	99.083	1091	6	4	424528	425617	1373580	1374667	0.0	1956
contig_1_pilon	CP014529.1	99.535	1075	3	1	777309	778381	1373592	1374666	0.0	1956
contig_1_pilon	CP014529.1	99.443	1078	5	1	250195	251271	1502501	1503578	0.0	1956
contig_1_pilon	CP014529.1	99.442	1076	6	0	416639	417714	214427	215502	0.0	1954
contig_1_pilon	CP014529.1	99.442	1076	6	0	346341	347416	284725	285800	0.0	1954
contig_1_pilon	CP014529.1	99.171	1086	7	2	1109885	1110970	1301034	1302117	0.0	1954
contig_1_pilon	CP014529.1	99.534	1073	5	0	777309	778381	1301044	1302116	0.0	1954
contig_1_pilon	CP014529.1	99.352	1080	5	1	1109880	1110959	1373579	1374656	0.0	1954
contig_1_pilon	CP014529.1	99.812	1064	2	0	424543	425606	1502515	1503578	0.0	1954
contig_1_pilon	CP014529.1	99.443	1077	4	1	1109884	1110958	2310159	2309083	0.0	1954
contig_1_pilon	CP014529.1	99.718	1065	3	0	777309	778373	118294	119358	0.0	1951
contig_1_pilon	CP014529.1	99.718	1065	3	0	250208	251272	645395	646459	0.0	1951
contig_1_pilon	CP014529.1	99.442	1075	5	1	283433	284506	1819325	1818251	0.0	1951
contig_1_pilon	CP014529.1	99.533	1071	5	0	283433	284503	2102486	2103556	0.0	1951
contig_1_pilon	CP014529.1	99.441	1074	4	2	346341	347412	119357	118284	0.0	1949
contig_1_pilon	CP014529.1	99.718	1064	3	0	461448	462511	119357	118294	0.0	1949
contig_1_pilon	CP014529.1	99.351	1078	4	2	461435	462511	152595	151520	0.0	1949
contig_1_pilon	CP014529.1	99.441	1074	4	2	250198	251271	215498	214427	0.0	1949
contig_1_pilon	CP014529.1	98.990	1089	9	2	1109883	1110970	292616	293703	0.0	1949
contig_1_pilon	CP014529.1	99.351	1078	4	2	283434	284509	330597	329521	0.0	1949
contig_1_pilon	CP014529.1	99.718	1064	3	0	250208	251271	330597	329534	0.0	1949
contig_1_pilon	CP014529.1	98.990	1089	9	2	424530	425617	977969	979056	0.0	1949
contig_1_pilon	CP014529.1	99.349	1076	7	0	283430	284505	1301040	1302115	0.0	1949
contig_1_pilon	CP014529.1	99.718	1064	3	0	283434	284497	1502515	1503578	0.0	1949
contig_1_pilon	CP014529.1	99.718	1064	3	0	777309	778372	1502515	1503578	0.0	1949
contig_1_pilon	CP014529.1	99.718	1064	3	0	250208	251271	2102487	2103550	0.0	1949
contig_1_pilon	CP014529.1	99.168	1082	8	1	777300	778380	151510	152591	0.0	1947
contig_1_pilon	CP014529.1	99.258	1078	8	0	1109894	1110971	151519	152596	0.0	1947
contig_1_pilon	CP014529.1	99.349	1076	6	1	424543	425617	151520	152595	0.0	1947
contig_1_pilon	CP014529.1	99.349	1076	6	1	283434	284509	292629	293703	0.0	1947
contig_1_pilon	CP014529.1	99.168	1082	8	1	283424	284505	645386	646466	0.0	1947
contig_1_pilon	CP014529.1	99.258	1078	8	0	283433	284510	977980	979057	0.0	1947
contig_1_pilon	CP014529.1	99.349	1076	6	1	416628	417702	1374667	1373592	0.0	1947
contig_1_pilon	CP014529.1	98.900	1091	10	2	250181	251271	1763021	1764109	0.0	1947
contig_1_pilon	CP014529.1	99.259	1080	5	3	424534	425613	2102480	2103556	0.0	1947
contig_1_pilon	CP014529.1	99.167	1081	7	2	777292	778372	215505	214427	0.0	1945
contig_1_pilon	CP014529.1	99.349	1075	5	1	777309	778381	330597	329523	0.0	1945
contig_1_pilon	CP014529.1	99.167	1081	7	2	346341	347419	646458	645378	0.0	1945
contig_1_pilon	CP014529.1	99.349	1075	5	1	461437	462511	646467	645395	0.0	1945
contig_1_pilon	CP014529.1	99.624	1065	4	0	406941	408005	1374656	1373592	0.0	1945
contig_1_pilon	CP014529.1	99.440	1071	6	0	416639	417709	1503578	1502508	0.0	1945
contig_1_pilon	CP014529.1	99.348	1074	7	0	250198	251271	1606215	1605142	0.0	1945
contig_1_pilon	CP014529.1	99.624	1065	4	0	346340	347404	1818260	1819324	0.0	1945
contig_1_pilon	CP014529.1	99.348	1074	6	1	406942	408014	119357	118284	0.0	1943
contig_1_pilon	CP014529.1	99.348	1074	6	1	1109886	1110958	118284	119357	0.0	1943
contig_1_pilon	CP014529.1	99.624	1064	4	0	424543	425606	118294	119357	0.0	1943
contig_1_pilon	CP014529.1	99.257	1077	7	1	461437	462513	214417	215492	0.0	1943
contig_1_pilon	CP014529.1	99.167	1080	8	1	1109879	1110958	215505	214427	0.0	1943
contig_1_pilon	CP014529.1	99.348	1074	6	1	250198	251271	276100	275028	0.0	1943
contig_1_pilon	CP014529.1	99.624	1064	4	0	250208	251271	292629	293692	0.0	1943
contig_1_pilon	CP014529.1	99.257	1077	7	1	346331	347406	329523	330599	0.0	1943
contig_1_pilon	CP014529.1	99.167	1080	8	1	346341	347419	979044	977965	0.0	1943
contig_1_pilon	CP014529.1	99.348	1074	6	1	250198	251271	977972	979044	0.0	1943
contig_1_pilon	CP014529.1	99.624	1064	4	0	250208	251271	1301044	1302107	0.0	1943
contig_1_pilon	CP014529.1	99.624	1064	4	0	1109895	1110958	1502515	1503578	0.0	1943
contig_1_pilon	CP014529.1	99.348	1074	6	1	461438	462511	1818252	1819324	0.0	1943
contig_1_pilon	CP014529.1	99.348	1073	7	0	777309	778381	1819324	1818252	0.0	1943
contig_1_pilon	CP014529.1	99.624	1064	4	0	250208	251271	1819324	1818261	0.0	1943
contig_1_pilon	CP014529.1	99.348	1074	6	1	346341	347414	2103550	2102478	0.0	1943
contig_1_pilon	CP014529.1	99.624	1064	4	0	461448	462511	2103550	2102487	0.0	1943
contig_1_pilon	CP014529.1	99.167	1081	6	2	461433	462511	2309069	2310148	0.0	1943
contig_1_pilon	CP014529.1	98.987	1086	8	2	461436	462521	1302117	1301035	0.0	1941
contig_1_pilon	CP014529.1	99.257	1076	6	2	346341	347414	1605142	1606217	0.0	1941
contig_1_pilon	CP014529.1	99.531	1066	5	0	283432	284497	1606207	1605142	0.0	1941
contig_1_pilon	CP014529.1	99.257	1076	6	2	346341	347414	1764109	1763034	0.0	1941
contig_1_pilon	CP014529.1	99.531	1066	5	0	283432	284497	1763044	1764109	0.0	1941
contig_1_pilon	CP014529.1	98.986	1085	9	2	406921	408005	1818242	1819324	0.0	1941
contig_1_pilon	CP014529.1	99.077	1083	6	3	283430	284509	2310152	2309071	0.0	1941
contig_1_pilon	CP014529.1	99.256	1075	7	1	777308	778381	292628	293702	0.0	1940
contig_1_pilon	CP014529.1	99.256	1075	7	1	424542	425616	645394	646467	0.0	1940
contig_1_pilon	CP014529.1	98.986	1085	8	3	424534	425617	1301035	1302117	0.0	1940
contig_1_pilon	CP014529.1	99.531	1066	3	1	250208	251271	2310148	2309083	0.0	1940
contig_1_pilon	CP014529.1	99.530	1064	5	0	416639	417702	119357	118294	0.0	1938
contig_1_pilon	CP014529.1	99.346	1071	5	2	346341	347409	152583	151513	0.0	1938
contig_1_pilon	CP014529.1	99.530	1064	5	0	283434	284497	215490	214427	0.0	1938
contig_1_pilon	CP014529.1	99.530	1064	5	0	250208	251271	285788	284725	0.0	1938
contig_1_pilon	CP014529.1	99.530	1064	5	0	1109895	1110958	330597	329534	0.0	1938
contig_1_pilon	CP014529.1	99.530	1064	5	0	461448	462511	979044	977981	0.0	1938
contig_1_pilon	CP014529.1	99.530	1064	5	0	406942	408005	1503578	1502515	0.0	1938
contig_1_pilon	CP014529.1	99.530	1064	5	0	461448	462511	1605142	1606205	0.0	1938
contig_1_pilon	CP014529.1	99.530	1064	5	0	461448	462511	1764109	1763046	0.0	1938
contig_1_pilon	CP014529.1	99.254	1073	8	0	416630	417702	1818252	1819324	0.0	1938
contig_1_pilon	CP014529.1	99.254	1073	8	0	424543	425615	1819324	1818252	0.0	1938
contig_1_pilon	CP014529.1	99.164	1077	7	2	416639	417715	2103550	2102476	0.0	1938
contig_1_pilon	CP014529.1	99.346	1071	6	1	406935	408005	2103556	2102487	0.0	1938
